Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDF26,OUT049,2531.411451
NCS41,OUT017,2531.497828
FDY43,OUT045,2531.82632
FDY32,OUT049,2532.712668
FDB51,OUT027,2533.061134
FDU48,OUT018,2533.463636
FDA22,OUT045,2533.947177
NCC06,OUT018,2533.975687
FDX25,OUT013,2534.603115
DRC24,OUT046,2535.10627
FDX07,OUT013,2535.148419
NCM55,OUT017,2536.785002
FDS14,OUT046,2537.172041
NCN05,OUT013,2538.538459
FDW52,OUT045,2538.908283
FDV31,OUT035,2539.942039
FDU52,OUT049,2541.408569
FDM40,OUT018,2541.541618
FDF45,OUT027,2542.079742
FDY32,OUT046,2542.705893
FDC52,OUT046,2542.719606
FDH34,OUT013,2543.470594
DRE37,OUT017,2543.730404
NCB06,OUT046,2544.06832
FDI60,OUT027,2545.209457
FDZ23,OUT017,2545.347536
FDJ15,OUT013,2545.589097
NCL54,OUT035,2545.856695
NCY30,OUT017,2546.277568
FDW46,OUT027,2546.700553
FDU01,OUT013,2548.405278
FDU56,OUT017,2548.419943
FDT35,OUT045,2548.641534
FDX08,OUT017,2549.920369
DRG51,OUT035,2550.578876
FDT15,OUT017,2551.053956
DRF15,OUT049,2551.655782
NCE06,OUT046,2552.07284
DRF48,OUT017,2552.16416
FDB56,OUT017,2553.811712
DRB01,OUT017,2554.055092
FDS43,OUT013,2555.861181
DRF48,OUT013,2557.23729
FDO58,OUT045,2557.968713
DRC24,OUT049,2558.083605
FDJ58,OUT045,2558.845869
DRG03,OUT049,2558.917319
FDF14,OUT046,2558.987827
FDX48,OUT049,2560.112949
FDN32,OUT017,2560.308748
DRB24,OUT046,2560.57589
FDJ57,OUT013,2560.604206
FDX07,OUT017,2561.531994
FDY58,OUT019,2561.713455
FDV51,OUT045,2561.894086
NCB06,OUT049,2563.778931
DRJ01,OUT049,2564.373604
NCN14,OUT013,2564.568555
FDS48,OUT049,2564.72071
FDA08,OUT035,2565.843665
FDG28,OUT010,2565.900093
NCV05,OUT049,2567.687887
FDC05,OUT013,2568.042767
FDQ45,OUT017,2568.15305
FDR47,OUT013,2568.59206
FDR23,OUT035,2570.66111
FDE38,OUT045,2571.34084
NCC31,OUT046,2573.705742
NCF54,OUT035,2575.251413
FDE46,OUT049,2576.77882
FDT13,OUT013,2577.147757
FDZ04,OUT027,2578.526031
DRC12,OUT013,2579.438327
FDY11,OUT027,2579.808057
FDR10,OUT045,2580.511222
FDG08,OUT046,2580.61028
FDS21,OUT027,2580.680884
FDB57,OUT019,2581.564084
NCG07,OUT017,2581.64024
FDE50,OUT013,2583.040729
NCF18,OUT017,2583.068708
FDH21,OUT046,2583.17492
FDZ59,OUT046,2583.916424
FDN20,OUT035,2583.92009
FDR12,OUT035,2584.859293
FDT11,OUT013,2585.604613
FDW56,OUT013,2585.882801
NCM43,OUT045,2586.169616
NCB07,OUT013,2588.31035
FDF50,OUT013,2588.682239
DRI01,OUT035,2588.763179
DRL11,OUT046,2589.11961
FDU58,OUT013,2589.403786
FDA47,OUT049,2589.629853
DRI49,OUT027,2590.041867
DRG25,OUT017,2590.241559
DRM59,OUT046,2590.656613
NCV17,OUT018,2592.160451
FDF50,OUT017,2592.221529
FDS14,OUT049,2592.774909
NCD31,OUT045,2593.702521
DRJ13,OUT046,2594.276267
NCW06,OUT013,2594.930554
FDB50,OUT027,2596.947658
FDD23,OUT017,2596.953654
FDZ19,OUT035,2598.216784
FDC52,OUT049,2598.433481
FDN31,OUT017,2598.463599
FDR19,OUT018,2598.701466
NCH54,OUT049,2598.763391
NCA42,OUT046,2599.475548
FDO39,OUT017,2601.154322
FDC45,OUT046,2601.199433
FDQ39,OUT017,2601.294412
FDO39,OUT035,2601.862289
NCK19,OUT017,2601.963087
NCX30,OUT010,2602.224866
FDL27,OUT027,2602.241944
FDY52,OUT027,2602.715628
FDI10,OUT045,2603.151911
NCH42,OUT019,2603.481484
FDW44,OUT035,2603.672828
FDQ49,OUT049,2604.303137
FDE22,OUT046,2605.663086
NCN06,OUT049,2605.794537
NCE06,OUT049,2606.008351
NCO53,OUT045,2606.368533
NCC54,OUT019,2607.126009
FDU58,OUT017,2607.935719
FDP21,OUT013,2608.411277
FDZ19,OUT045,2608.794561
FDL09,OUT046,2609.017795
FDD04,OUT018,2609.590251
FDV58,OUT017,2609.739926
FDY45,OUT010,2610.134596
FDR56,OUT013,2611.250119
FDZ25,OUT035,2611.256952
FDM15,OUT049,2611.655225
FDI50,OUT019,2611.751427
FDI05,OUT027,2611.979968
FDV45,OUT017,2613.234614
DRK37,OUT017,2613.78753
FDG04,OUT013,2614.843883
FDL33,OUT017,2615.362401
FDB33,OUT046,2615.399495
NCC19,OUT017,2615.477529
FDW10,OUT035,2615.563068
FDO21,OUT019,2615.892267
DRM47,OUT013,2616.662598
FDE50,OUT017,2617.28284
FDY16,OUT017,2619.216003
FDX52,OUT013,2619.70692
FDQ37,OUT017,2619.806663
DRJ47,OUT035,2620.376927
FDT27,OUT019,2620.510701
FDN34,OUT045,2622.67552
FDN56,OUT018,2622.738343
FDN20,OUT045,2623.084853
FDO13,OUT046,2623.996732
FDH60,OUT013,2626.027001
FDN39,OUT045,2626.520896
FDT09,OUT018,2627.267426
FDF41,OUT019,2628.593256
DRM11,OUT010,2629.21175
FDJ28,OUT013,2629.247674
FDV22,OUT046,2630.601284
FDS57,OUT018,2630.850607
FDU44,OUT046,2633.364977
DRN37,OUT046,2633.477083
DRJ13,OUT049,2634.27686
DRA59,OUT035,2634.753428
DRK37,OUT013,2634.927218
NCA42,OUT049,2636.454026
DRF36,OUT013,2637.197612
NCQ02,OUT017,2638.827869
FDY43,OUT046,2639.181935
FDM36,OUT045,2639.413795
FDW10,OUT045,2640.238416
FDT37,OUT010,2640.239931
NCS05,OUT018,2640.740318
FDW43,OUT019,2641.173656
FDW50,OUT046,2641.633778
FDY04,OUT046,2642.296492
FDG02,OUT013,2644.280439
FDK50,OUT046,2644.702192
FDP07,OUT017,2644.804088
NCU41,OUT017,2645.30788
DRM23,OUT046,2645.558396
FDZ34,OUT017,2646.897625
FDB27,OUT013,2647.692808
NCA41,OUT013,2648.285721
FDT19,OUT046,2649.334576
FDA45,OUT046,2650.63851
FDR39,OUT035,2651.157797
FDA34,OUT035,2652.031061
DRM47,OUT017,2652.15497
FDA36,OUT017,2653.292863
FDG35,OUT035,2653.501491
FDG04,OUT017,2653.86908
FDT58,OUT046,2654.189334
FDA21,OUT017,2654.631228
FDW28,OUT017,2654.941889
FDV37,OUT017,2655.230584
DRF36,OUT017,2655.789944
FDH35,OUT046,2657.113044
FDH14,OUT018,2657.660719
FDC57,OUT017,2658.70832
NCR30,OUT027,2659.497519
FDI36,OUT013,2659.871408
FDL44,OUT046,2663.575301
FDM27,OUT046,2665.416275
DRP47,OUT019,2665.595774
FDE22,OUT049,2665.990613
NCN14,OUT035,2666.63439
NCZ53,OUT017,2667.098515
FDE20,OUT045,2667.675681
DRH37,OUT046,2667.682682
FDR26,OUT035,2667.723403
FDV26,OUT017,2669.675985
FDY43,OUT049,2669.747248
FDE26,OUT018,2671.362491
NCB07,OUT017,2671.688277
FDR10,OUT046,2671.992039
FDJ52,OUT046,2672.231187
FDT16,OUT010,2673.701371
NCS29,OUT010,2674.551179
FDE11,OUT045,2674.626797
FDU40,OUT017,2674.813718
NCC42,OUT018,2674.837378
FDR57,OUT049,2676.657377
DRC36,OUT045,2677.066385
DRJ47,OUT045,2677.845117
FDT33,OUT045,2678.635751
FDZ38,OUT035,2678.767321
FDU43,OUT019,2679.958073
FDY16,OUT035,2680.103358
DRA24,OUT046,2680.792082
FDO08,OUT046,2680.936727
FDY44,OUT013,2681.133331
FDR34,OUT019,2681.277091
NCT53,OUT046,2682.123465
FDM25,OUT045,2682.352508
NCI06,OUT035,2682.426728
DRG13,OUT046,2683.297328
FDX51,OUT013,2684.230663
FDM39,OUT035,2684.270734
NCU53,OUT046,2685.517935
DRH59,OUT027,2686.641223
FDT35,OUT046,2687.073985
FDA22,OUT049,2687.424647
NCT06,OUT046,2687.462967
FDZ55,OUT049,2688.109525
NCJ43,OUT035,2689.471854
FDT01,OUT013,2689.510011
FDW52,OUT046,2689.642403
FDX14,OUT027,2691.156717
FDZ38,OUT045,2692.783188
FDS08,OUT045,2693.170287
FDY09,OUT035,2693.715479
FDE34,OUT045,2694.065373
FDT59,OUT019,2694.384891
FDF17,OUT013,2695.082513
FDE36,OUT046,2695.175787
FDA08,OUT049,2695.637118
FDR21,OUT045,2695.958128
FDY14,OUT010,2696.116624
FDQ25,OUT045,2696.888391
NCE43,OUT049,2696.937345
FDH19,OUT045,2697.265047
FDZ50,OUT035,2697.659476
FDF32,OUT017,2698.175768
FDV57,OUT035,2698.376202
FDX09,OUT045,2698.47894
FDB27,OUT017,2698.624059
NCT53,OUT049,2698.811625
FDT12,OUT019,2699.126566
FDX25,OUT045,2699.907739
NCJ43,OUT045,2700.301736
FDW60,OUT035,2702.726769
FDY27,OUT035,2703.093061
NCM43,OUT046,2704.148557
DRA59,OUT045,2704.358126
NCX29,OUT018,2705.366496
NCF43,OUT018,2705.575646
NCE55,OUT046,2707.442733
NCA29,OUT045,2707.827443
NCA54,OUT035,2708.158544
FDN23,OUT018,2708.386012
NCO29,OUT046,2708.42071
FDS32,OUT018,2708.508694
FDO36,OUT045,2708.70275
NCF42,OUT049,2708.840312
FDV58,OUT013,2709.451476
FDA31,OUT046,2709.673953
FDT35,OUT049,2709.900501
NCJ17,OUT027,2711.21708
DRC49,OUT018,2711.309588
FDU60,OUT046,2711.927279
FDB17,OUT035,2713.007608
NCP42,OUT013,2713.817839
FDY21,OUT035,2717.320131
FDD46,OUT018,2717.975517
FDM16,OUT027,2719.666259
FDE57,OUT018,2720.36526
FDM28,OUT035,2721.04722
FDI04,OUT017,2721.302224
FDA31,OUT049,2721.526927
FDV55,OUT018,2721.778979
FDD34,OUT046,2722.637109
FDT33,OUT046,2722.75801
FDM39,OUT045,2723.022488
FDI10,OUT046,2724.449126
NCU53,OUT049,2725.572158
FDC33,OUT017,2725.701296
DRL49,OUT018,2726.319945
FDC46,OUT045,2727.241373
FDC23,OUT035,2727.323286
FDA52,OUT046,2728.332413
FDF20,OUT017,2728.489093
FDS19,OUT027,2729.157164
NCB30,OUT013,2729.932918
FDY34,OUT046,2730.234902
NCD31,OUT046,2730.348847
FDQ40,OUT045,2730.586509
FDD40,OUT017,2730.809812
FDZ45,OUT017,2730.856208
DRO59,OUT027,2732.28212
DRG36,OUT049,2732.447982
FDK50,OUT049,2733.055074
FDS01,OUT035,2733.588692
FDD16,OUT027,2734.111243
NCX18,OUT013,2734.315132
FDO08,OUT049,2734.972662
FDS10,OUT035,2735.247373
FDA34,OUT045,2736.076211
FDS20,OUT035,2736.848104
FDX08,OUT035,2737.839835
FDF53,OUT045,2738.148925
FDN01,OUT035,2738.893769
NCM55,OUT035,2739.157308
DRH36,OUT027,2739.178976
FDT23,OUT027,2740.756437
FDL39,OUT045,2741.919172
FDC35,OUT017,2742.685904
FDK44,OUT049,2743.275601
FDA45,OUT049,2743.323497
FDJ58,OUT049,2743.475941
FDC22,OUT035,2743.975982
FDP48,OUT035,2744.753788
FDY37,OUT018,2744.896701
FDA09,OUT046,2746.257347
FDD09,OUT035,2746.538043
NCG54,OUT049,2746.570737
NCV29,OUT035,2746.71446
DRG13,OUT049,2746.71815
FDY60,OUT018,2747.649718
NCS41,OUT035,2747.748212
FDS49,OUT027,2747.926942
FDY25,OUT035,2748.002856
FDQ11,OUT010,2748.730701
FDB38,OUT049,2748.852218
FDS31,OUT035,2750.513071
FDD14,OUT046,2750.685894
DRI03,OUT045,2751.230844
FDV40,OUT027,2751.463066
FDL44,OUT049,2751.971024
FDR31,OUT018,2753.242095
FDS39,OUT018,2753.26617
FDG20,OUT049,2754.120316
FDF16,OUT018,2755.98016
FDY39,OUT035,2756.17631
FDY44,OUT017,2757.31752
FDB20,OUT027,2757.741651
FDO24,OUT018,2758.033934
NCD54,OUT018,2758.590727
FDC40,OUT027,2758.792243
FDM09,OUT049,2759.580483
FDU60,OUT049,2759.71976
FDF34,OUT013,2759.826465
FDC23,OUT045,2761.539745
NCT06,OUT049,2761.777155
NCV29,OUT045,2762.030095
FDD17,OUT019,2762.94134
FDR39,OUT045,2762.963278
NCK18,OUT046,2763.636678
FDD56,OUT049,2763.932903
FDG35,OUT045,2764.041684
FDO34,OUT046,2764.349132
FDJ46,OUT045,2764.93199
FDA03,OUT018,2766.833069
FDO25,OUT013,2767.335074
NCO53,OUT046,2768.47835
FDV02,OUT046,2770.634681
NCX53,OUT018,2771.601923
FDT15,OUT035,2771.866937
NCE55,OUT049,2772.173363
NCX06,OUT035,2772.328589
FDR23,OUT046,2772.647496
NCV18,OUT027,2773.220109
NCQ54,OUT046,2773.376348
FDZ50,OUT045,2773.676833
FDS02,OUT035,2773.742316
NCL18,OUT045,2774.078826
FDK10,OUT045,2775.012984
NCB30,OUT017,2778.080543
NCN14,OUT045,2778.409041
FDU57,OUT018,2778.429416
NCC43,OUT019,2778.938058
FDX51,OUT017,2779.122346
DRG49,OUT019,2779.266744
FDE38,OUT049,2779.273492
DRI51,OUT046,2779.31313
FDZ56,OUT046,2781.359028
FDV04,OUT018,2781.518871
NCX42,OUT049,2782.889082
FDV34,OUT027,2783.361555
NCT18,OUT045,2783.413572
FDE45,OUT045,2783.628653
NCC30,OUT045,2784.294504
FDQ33,OUT018,2784.522511
NCF18,OUT035,2785.663855
FDV31,OUT046,2787.06712
FDM24,OUT018,2787.623406
FDY09,OUT045,2788.280698
FDB59,OUT013,2790.075348
FDB59,OUT017,2790.395023
FDF39,OUT010,2790.634899
NCA30,OUT045,2790.953577
FDJ14,OUT027,2792.092919
NCQ41,OUT017,2792.186252
FDY13,OUT027,2792.943196
NCU29,OUT018,2794.153102
FDM25,OUT046,2794.247394
FDE05,OUT018,2794.474783
FDV51,OUT049,2794.725516
NCX18,OUT017,2795.104965
FDI24,OUT046,2795.715868
FDI07,OUT013,2796.250814
FDT28,OUT018,2796.289046
FDQ57,OUT018,2796.415876
FDO34,OUT049,2798.210335
FDJ08,OUT035,2799.220271
FDV45,OUT035,2799.82201
FDA40,OUT027,2799.915555
NCU42,OUT046,2800.165517
FDO25,OUT017,2800.340825
NCU30,OUT049,2801.303206
FDR12,OUT046,2802.429808
NCZ42,OUT019,2802.560793
DRK59,OUT019,2802.736846
FDU51,OUT046,2803.03634
FDR35,OUT017,2803.19222
FDQ10,OUT046,2805.134622
FDC60,OUT027,2806.16422
DRH01,OUT049,2806.174671
FDZ19,OUT049,2807.426102
FDI35,OUT045,2808.159171
NCL19,OUT018,2808.363012
FDY39,OUT045,2808.963595
FDS02,OUT045,2809.029615
FDW10,OUT046,2809.769126
FDI36,OUT017,2811.887726
NCY42,OUT018,2812.34535
FDU28,OUT045,2813.212406
DRD60,OUT045,2813.948467
FDS10,OUT045,2814.544982
FDN40,OUT018,2816.998884
DRC27,OUT019,2817.148473
FDZ16,OUT045,2817.282446
NCU54,OUT013,2817.996654
NCN54,OUT027,2818.310026
FDA33,OUT018,2819.914013
NCH18,OUT019,2821.652603
FDN20,OUT049,2823.218641
FDJ02,OUT018,2823.371075
NCT41,OUT018,2823.715904
FDN34,OUT046,2823.803803
FDW32,OUT027,2824.003022
FDU51,OUT049,2824.265971
FDT08,OUT018,2824.368271
FDE41,OUT027,2825.312679
FDW39,OUT045,2826.079292
NCM55,OUT045,2826.119063
FDD32,OUT027,2826.843411
FDR16,OUT013,2827.753442
FDW15,OUT018,2828.128183
FDU56,OUT045,2828.274625
FDM20,OUT019,2829.207801
DRI51,OUT049,2830.266209
DRE37,OUT045,2831.678548
FDW45,OUT018,2831.699729
FDW51,OUT013,2831.78734
FDM57,OUT027,2832.136945
NCS41,OUT045,2833.203624
FDZ36,OUT045,2833.2962
FDW01,OUT018,2833.486899
FDY25,OUT045,2835.08899
DRF48,OUT035,2836.896645
FDA36,OUT035,2837.92917
FDX09,OUT046,2838.411879
DRJ47,OUT049,2839.073925
FDY46,OUT035,2839.352035
FDR47,OUT035,2840.428202
NCL54,OUT049,2840.721159
FDI12,OUT027,2841.58325
FDR11,OUT018,2842.794024
FDV47,OUT027,2845.142265
FDB46,OUT013,2845.387413
FDE17,OUT018,2845.635531
FDN31,OUT035,2846.044305
FDG14,OUT018,2847.138116
FDL24,OUT046,2847.553058
FDG05,OUT018,2847.851608
NCU54,OUT017,2848.209215
FDZ25,OUT049,2848.685052
NCQ54,OUT049,2849.038798
FDQ25,OUT046,2849.14718
FDH34,OUT035,2849.618106
FDO22,OUT027,2851.668985
FDJ15,OUT045,2851.691786
FDG17,OUT019,2852.285191
FDT52,OUT019,2852.802397
FDH48,OUT027,2853.090805
NCF54,OUT049,2853.096908
FDK56,OUT046,2853.946693
FDT15,OUT045,2854.249649
FDU16,OUT027,2854.30913
FDU07,OUT018,2855.050631
FDG58,OUT018,2855.098861
FDK32,OUT018,2855.104929
FDA20,OUT045,2856.251697
FDL25,OUT027,2856.410594
FDU01,OUT035,2856.434721
NCX06,OUT045,2859.48417
FDU03,OUT046,2859.644013
NCZ53,OUT035,2861.263877
FDP01,OUT018,2861.557276
FDX43,OUT049,2862.091836
FDJ26,OUT013,2862.093502
FDT38,OUT027,2862.818022
DRK13,OUT035,2863.019438
DRK37,OUT035,2864.192676
FDI53,OUT018,2864.243108
DRJ37,OUT018,2865.022894
FDH44,OUT018,2865.33789
FDN39,OUT049,2865.553088
DRM35,OUT046,2866.354111
FDC48,OUT027,2866.959798
NCT17,OUT035,2868.016899
FDH34,OUT045,2868.216627
FDX56,OUT017,2868.275169
NCS53,OUT018,2868.531345
FDU56,OUT035,2868.662647
FDP21,OUT035,2869.417916
DRC36,OUT049,2869.431491
FDZ31,OUT045,2870.387029
NCA05,OUT018,2871.283634
FDB02,OUT046,2871.716877
NCC19,OUT045,2872.306507
FDW12,OUT018,2872.847913
DRI01,OUT049,2872.874418
FDS08,OUT049,2873.09082
FDY46,OUT045,2873.454628
DRJ23,OUT035,2873.490259
FDY09,OUT046,2873.9252
FDR56,OUT035,2875.287688
FDP58,OUT013,2875.716967
FDA34,OUT046,2875.834115
FDX25,OUT049,2876.751259
FDI24,OUT049,2877.707444
FDR12,OUT049,2878.31996
FDM39,OUT046,2878.482364
FDX27,OUT027,2879.817347
FDQ37,OUT045,2881.258641
FDU03,OUT045,2881.46809
FDY33,OUT018,2881.698035
FDA14,OUT018,2881.959137
FDZ38,OUT049,2882.004741
NCQ05,OUT018,2882.227157
NCT54,OUT027,2882.503004
FDY32,OUT018,2882.662987
FDS48,OUT018,2883.020727
DRK23,OUT019,2883.328589
FDJ46,OUT049,2883.478632
FDX13,OUT019,2884.354144
NCA29,OUT049,2884.498519
NCJ43,OUT049,2884.868391
FDT31,OUT035,2885.199054
FDT32,OUT045,2885.248151
FDH53,OUT027,2886.17437
FDW56,OUT035,2887.316111
NCL54,OUT046,2888.031541
FDH60,OUT035,2888.529846
FDS24,OUT027,2888.996995
NCH07,OUT018,2889.406563
FDE16,OUT013,2889.820494
FDU01,OUT045,2890.369519
FDM12,OUT045,2890.387443
FDX33,OUT018,2891.455921
DRJ24,OUT046,2891.978043
FDB53,OUT018,2892.631564
FDV14,OUT027,2893.280869
FDF14,OUT018,2893.429976
FDU03,OUT049,2894.897854
FDM02,OUT027,2895.349882
FDE46,OUT018,2896.082999
FDP15,OUT019,2896.154679
FDC52,OUT018,2897.531768
FDY20,OUT027,2897.702518
FDB16,OUT027,2897.753572
FDA43,OUT035,2898.289847
FDB47,OUT017,2898.751812
FDD10,OUT046,2899.079295
FDR03,OUT013,2899.097715
FDY57,OUT027,2899.279275
NCJ05,OUT018,2900.406974
FDL39,OUT046,2900.52687
DRE27,OUT027,2901.573907
FDI26,OUT046,2903.394927
NCB06,OUT018,2904.590926
FDF08,OUT027,2904.682773
FDD23,OUT045,2904.857015
FDR26,OUT049,2905.106045
NCW53,OUT035,2905.531532
FDW39,OUT049,2906.827013
FDX26,OUT046,2907.269464
DRF36,OUT035,2907.547346
NCI06,OUT046,2907.775925
DRM35,OUT049,2907.891373
NCS42,OUT027,2908.857385
FDU38,OUT045,2909.048975
FDI38,OUT013,2909.409188
FDZ34,OUT045,2909.82322
FDU49,OUT027,2910.090077
FDP58,OUT017,2910.194
FDV58,OUT045,2910.310346
FDH19,OUT049,2911.4155
NCE30,OUT017,2913.432419
DRG25,OUT045,2913.52859
DRH49,OUT027,2914.231183
FDO16,OUT027,2914.411231
FDZ16,OUT046,2915.510824
FDV03,OUT018,2915.7588
FDB46,OUT017,2916.130384
NCB07,OUT035,2916.20173
FDZ50,OUT046,2916.771376
FDR16,OUT017,2917.052758
DRK13,OUT045,2917.104743
FDH47,OUT027,2919.573838
FDW56,OUT045,2919.774534
FDB28,OUT035,2920.013535
FDY26,OUT013,2920.180787
NCU41,OUT045,2922.096477
FDT39,OUT018,2922.563533
FDR47,OUT045,2922.64083
FDP46,OUT027,2922.85494
NCB43,OUT046,2924.668953
FDR56,OUT045,2924.757329
FDV27,OUT027,2925.340243
NCL53,OUT049,2925.573819
FDM10,OUT017,2925.802531
NCV05,OUT018,2925.8494
FDK56,OUT049,2928.017851
FDF52,OUT046,2928.862222
FDB35,OUT027,2928.956874
FDD45,OUT027,2929.114127
FDT13,OUT045,2929.977275
FDG02,OUT035,2931.768376
FDQ45,OUT045,2931.921816
FDX39,OUT017,2932.373073
FDB02,OUT049,2933.602278
FDU28,OUT035,2933.895878
FDW14,OUT027,2934.106995
FDJ28,OUT035,2935.405358
FDC57,OUT045,2935.512701
FDU59,OUT018,2936.293909
FDP21,OUT045,2936.297111
FDI36,OUT035,2936.405581
FDD10,OUT049,2937.568028
FDK14,OUT027,2938.115381
FDY09,OUT049,2938.934726
NCS54,OUT046,2939.212574
FDR55,OUT049,2939.823941
DRB24,OUT018,2940.21081
FDC23,OUT046,2940.227857
FDX22,OUT013,2940.59701
FDX26,OUT049,2940.97656
FDN13,OUT027,2941.12234
FDC23,OUT049,2942.985402
FDT11,OUT045,2943.051574
FDS14,OUT018,2943.067265
FDE45,OUT049,2943.297518
NCN06,OUT018,2943.3283
FDK25,OUT018,2943.387224
NCY54,OUT018,2943.870077
NCX41,OUT013,2944.737074
FDW60,OUT046,2945.210533
NCZ53,OUT045,2945.272507
FDQ49,OUT018,2946.8578
FDB22,OUT018,2948.640373
NCR54,OUT045,2949.997822
FDJ38,OUT045,2950.597637
FDK10,OUT046,2950.665521
FDS20,OUT046,2951.297815
FDR15,OUT018,2951.452575
FDZ45,OUT035,2951.911435
FDM21,OUT019,2953.805603
FDP09,OUT013,2954.929983
NCO18,OUT049,2955.011349
NCB07,OUT045,2956.418986
FDT21,OUT019,2957.159214
FDZ09,OUT018,2957.583347
FDP27,OUT046,2958.129719
FDS10,OUT049,2958.641802
FDH41,OUT017,2959.659691
NCR50,OUT018,2960.884896
NCA54,OUT049,2961.127543
FDQ19,OUT019,2961.367028
DRJ11,OUT046,2962.096061
FDH10,OUT045,2962.11695
FDW59,OUT027,2962.451047
FDO11,OUT019,2963.356052
FDP27,OUT049,2963.730417
NCM26,OUT018,2963.881091
FDP45,OUT019,2964.817246
FDY26,OUT017,2965.16141
FDO46,OUT045,2965.471235
FDT34,OUT027,2966.339035
DRC12,OUT045,2966.422788
NCI42,OUT017,2966.442629
NCQ02,OUT045,2966.713204
FDN45,OUT013,2967.050347
FDC05,OUT045,2967.182871
FDF32,OUT035,2967.503401
FDT55,OUT018,2967.692556
FDO36,OUT046,2968.123987
FDF20,OUT035,2969.445548
DRM37,OUT045,2969.721045
FDW60,OUT049,2969.765317
FDR09,OUT019,2970.273696
FDA48,OUT013,2972.967439
NCB43,OUT049,2973.911665
FDD47,OUT018,2974.032505
NCP43,OUT049,2974.431746
FDY44,OUT035,2974.833932
NCO07,OUT013,2975.047969
DRB01,OUT035,2975.259759
FDK55,OUT027,2975.526271
FDF17,OUT035,2976.308766
FDW10,OUT049,2977.222794
DRB01,OUT046,2977.250385
FDJ28,OUT045,2977.390724
FDQ07,OUT013,2977.953951
FDZ49,OUT017,2978.022805
NCT18,OUT049,2978.903938
FDJ08,OUT046,2979.402308
NCC31,OUT018,2979.810943
FDZ50,OUT049,2980.080642
FDL03,OUT035,2980.729991
FDQ34,OUT027,2981.774533
FDC03,OUT045,2982.342734
FDP09,OUT017,2982.748411
FDI40,OUT027,2983.103564
FDE04,OUT046,2983.657209
NCY30,OUT049,2984.117922
FDM25,OUT049,2985.030837
FDL14,OUT018,2985.076458
FDZ23,OUT046,2985.52469
FDA46,OUT046,2986.433282
FDA20,OUT046,2986.848691
FDU28,OUT049,2986.935759
FDY51,OUT013,2987.907697
FDR57,OUT018,2988.144291
FDA48,OUT017,2988.988311
FDL09,OUT018,2989.45971
FDK60,OUT027,2991.605912
FDI20,OUT017,2991.780267
FDX55,OUT013,2992.135856
FDI58,OUT027,2992.244601
NCF18,OUT046,2992.318267
FDV59,OUT013,2993.179733
FDJ27,OUT027,2994.618634
FDD11,OUT019,2994.912431
NCW41,OUT018,2995.495706
FDM12,OUT046,2997.644109
FDD26,OUT049,2998.391734
NCN19,OUT045,2998.833773
FDH21,OUT018,3000.098391
DRK01,OUT027,3001.3849
FDS60,OUT049,3001.646577
FDY39,OUT046,3001.763938
NCM41,OUT027,3002.16985
FDA43,OUT045,3002.384026
FDG50,OUT027,3002.707217
FDX22,OUT017,3002.786023
NCP42,OUT035,3002.857219
FDT01,OUT035,3003.272838
FDQ28,OUT018,3004.680907
FDK10,OUT049,3004.737184
FDW31,OUT035,3004.798808
FDG02,OUT045,3004.929698
FDK22,OUT013,3007.787677
FDL51,OUT017,3008.437855
DRM11,OUT019,3008.832545
FDD09,OUT049,3008.892992
FDN46,OUT027,3009.785588
FDH04,OUT027,3009.885425
NCX41,OUT017,3010.098067
DRB13,OUT045,3010.791121
FDN04,OUT049,3010.899895
FDC35,OUT035,3011.005005
FDZ16,OUT049,3011.29746
FDZ36,OUT049,3011.6671
FDX07,OUT046,3012.174685
FDJ60,OUT018,3012.574602
NCA42,OUT018,3013.304122
NCX06,OUT049,3014.462679
FDN45,OUT017,3015.727823
FDY46,OUT046,3016.440837
FDG47,OUT019,3016.829274
FDD23,OUT046,3019.823855
FDM32,OUT027,3021.146558
FDZ20,OUT019,3021.700247
NCO07,OUT017,3021.815819
FDI36,OUT045,3021.827195
FDY27,OUT049,3024.809295
FDS43,OUT046,3026.635226
FDH35,OUT018,3027.130448
FDY21,OUT049,3027.481451
FDF34,OUT035,3028.629941
FDA32,OUT013,3029.688039
FDU56,OUT049,3029.979978
FDA27,OUT019,3030.769996
FDC39,OUT045,3031.726516
NCK42,OUT013,3032.121607
FDY51,OUT017,3032.325681
NCE43,OUT018,3032.987907
FDL58,OUT019,3033.313994
FDS50,OUT013,3033.939661
NCR53,OUT017,3033.962102
FDA22,OUT018,3036.011419
FDN44,OUT018,3038.088007
FDB12,OUT027,3038.387858
NCW42,OUT013,3040.900026
NCO30,OUT046,3041.350455
FDU58,OUT046,3041.512804
FDM12,OUT049,3042.296346
FDV59,OUT017,3042.636032
FDG26,OUT019,3043.343048
FDK44,OUT018,3043.439055
FDK22,OUT017,3043.476758
FDK33,OUT017,3045.907305
FDB33,OUT018,3046.45017
NCW05,OUT027,3046.896585
FDO13,OUT018,3046.939171
FDI57,OUT045,3047.11304
FDF21,OUT046,3048.028887
FDR52,OUT046,3050.095107
NCF18,OUT049,3050.930796
FDN32,OUT046,3051.356561
FDU31,OUT013,3052.235209
FDS58,OUT018,3052.649928
FDB60,OUT045,3053.618524
FDY14,OUT019,3056.001574
DRG25,OUT046,3056.414615
FDA26,OUT017,3056.818634
FDA36,OUT046,3057.064845
